Type,Word,wiki_cat,dot_obj,RP Class,Sentence,Annotator1,Annotator2,is_consistent
GPE,新北市,human-geographic territorial entity,location*organization,organization,〔記者陳心瑜／新北報導〕中央流行疫情指揮中心1日宣布，國內武漢肺炎疫情穩定，開放長照機構實名制、預約探視，不過，<新北市>長侯友宜表示新北「不會比照中央開放」，是否「逆時中」？侯友宜今天出席市政行程受訪回映，長照機構都是高風險族群，業者壓力很大，但家屬又因母親節將屆、有所期盼，<新北市>將會和業者評估後再公布，會適度、有溫度地開放。,organization,organization,True
ORG,好萊塢,human-geographic territorial entity,location*organization,organization,了基本在支撐戲院營運的重要消費者。這些電影在失去了<好萊塢>強片擠壓效應後、並度過,organization,organization,True
ORG,成大,university,organization*location*human,organization,<成大>教授還發一篇沒回應訴求的高空文,organization,organization,True
GPE,比利時,human-geographic territorial entity,location*organization,dot,比利時蜂雪頌有供應<比利時>巧克力、鳳梨曼波、香草野莓、比利時焦糖餅乾這4種口味,dot,organization,False
ORG,德國之聲,mass media,organization*information*physical*human,organization,根據<德國之聲>中文網對臺灣學者楊瑞松所作的一篇專訪，病夫這個詞早期曾用在19世紀中,organization,organization,True
WORK_OF_ART,諾貝爾和平獎,award,physical*event*human,physical,莫名其妙只做幾個月總統就拿<諾貝爾和平獎>,physical,physical,True
WORK_OF_ART,金曲獎,award,physical*event*human,event,，烏牛欄大護法入圍<金曲獎>多項獎項，,event,event,True
PRODUCT,蘋果,business,producer*product*location,producer,鎖以<蘋果>和安卓的個資外洩比較少？,producer,product,False
ORG,華航,business,producer*product*location,producer,<華航>企業工會理事長劉惠宗表示，20日下午將就減薪議題跟華航首次勞資協商，他強調，,producer,producer,True
WORK_OF_ART,壹週刊,mass media,organization*information*physical*human,physical,有人跟我一樣在等新的一期<壹週刊>爆啥料嗎?,physical,organization,False
ORG,台彩,business,producer*product*location,product,希望<台彩>的得主小故事是說工廠的外,product,product,True
GPE,台北市,human-geographic territorial entity,location*organization,location,你叫大家不要一直湧進<台北市>不就沒問題了，用點腦,location,location,True
GPE,新北,human-geographic territorial entity,location*organization,organization,<新北>市長侯友宜今天上午被媒體問到，新北市之前已經針對防疫做過兵推演練，現在高雄、,organization,organization,True
GPE,義大利,human-geographic territorial entity,location*organization,organization,鍾南山與多位大陸防疫專家日在參加中歐抗疫視頻會時，與來自德國、<義大利>、英國、羅,organization,location,False
PRODUCT,安卓,business,producer*product*location,product,很奇怪<安卓>市佔率比較高可是路上感覺看到蘋果都比較,product,product,True
ORG,長榮,business,producer*product*location,producer,邱顯智表示，<長榮>、華航等航空公司都不斷在打壓工會會員，這是非常荒謬的行為，也是,producer,producer,True
WORK_OF_ART,和平獎,award,physical*event*human,physical,加坡舉行世紀峰會之後，蓋澤與另名挪威官員共同提名川普為<和平獎>候選人。,event,physical,False
GPE,法國,human-geographic territorial entity,location*organization,organization,讓<法國>人氣憤的不只是他們喜愛包庫斯的料理，一向以傳統為榮的法國人也對國家象徵的凋零，以及法國的世界地位感到焦慮。法國料理過去被視為最頂尖的精致料理，如今已大不如前。,organization,organization,True
ORG,台電,business,producer*product*location,producer,網軍洗<台電>藏電的風向阿 然後霸氣院長出來震怒要台電高層下,producer,producer,True
GPE,波蘭,human-geographic territorial entity,location*organization,organization,美國國務卿邁克·龐培（Mike Pompeo）週六與<波蘭>官員簽署了一項國防合作協議，這將,organization,organization,True
ORG,台彩,business,producer*product*location,producer,<台彩>快開盤賭疫情結束那些國家會回頭舔中,producer,producer,True
ORG,台科大,university,organization*location*human,organization,<台科大>校長參選人李篤中疑赴中國兼職 教部要求揭露資訊,organization,organization,True
ORG,日軍,military unit,organization*human,human,我二叔公也是邪惡<日軍>，中華民國戰勝了來台灣蓋忠烈祠只拜中國人，,human,human,True
GPE,緬甸,human-geographic territorial entity,location*organization,organization,新加坡新聞自由比俄羅斯<緬甸>還差,organization,organization,True
WORK_OF_ART,毛語錄,work of art,information*physical,information,些人批鬥父母最兇？還不就是去讀<毛語錄>的紅衛兵。在台灣只不過變成天天看旺中的父母,information,information,True
ORG,台科大,university,organization*location*human,organization,在台灣如果你把<台科大>誤認成台大是污衊台科大,organization,organization,True
WORK_OF_ART,諾貝爾獎,award,physical*event*human,physical,"""我從來沒講過白海豚會轉彎，我也沒說過發明無薪假可以得<諾貝爾獎>~",physical,physical,True
ORG,中華郵政,business,producer*product*location,producer,下月15日起，民眾可到郵局持現金直接購買和領取三倍券實體券，<中華郵政>規劃上路後頭,producer,producer,True
WORK_OF_ART,金曲獎,award,physical*event*human,physical,台灣第一美女四十好幾了，不也還沒嫁人？」無意間聽到廣播裡傳來彭佳慧摘下<金曲獎>的,physical,physical,True
ORG,德國之聲,mass media,organization*information*physical*human,organization,瑞普。賀瑞普接受「<德國之聲>」專訪表示，捍衛捷克的民主制度對他而言至關重要，他甚,organization,organization,True
ORG,台積,business,producer*product*location,producer,幹話前去看台積創立背景和台積海外廠以及<台積>股東可以嗎?,producer,producer,True
ORG,清華大學,university,organization*location*human,organization,台北政經學院基金會今天下午與<清華大學>正式簽約，將合作設立台北政經學院（TSE）。該,organization,organization,True
WORK_OF_ART,諾貝爾獎,award,physical*event*human,human,很多創作和<諾貝爾獎>都是在咖啡館產生的,human,?,False
GPE,法國,human-geographic territorial entity,location*organization,organization,忘記哪邊看到評論：<法國>直至今日還在為革命遺產償債,organization,organization,True
ORG,哈佛大學,university,organization*location*human,organization,花錢參加<哈佛大學>暑期夏令營就自稱哈佛畢業,organization,organization,True
ORG,北捷,business,producer*product*location,producer,<北捷>統計，今年1至6月總回饋金額約有7.49億元，但目前已回饋金額僅約有7.24億元。也就是說，上半年約有2500萬元的回饋金因持卡人在累積隔月沒刷卡進站，還沒被領走。,producer,producer,True
ORG,麥當勞,business,producer*product*location,product,<麥當勞>除了早餐跟冰炫風都有夠盤的,product,producer,False
ORG,護家盟,organization,organization*location*human,organization,然後公投投出了<護家盟>提出的專法  而非同婚團體支持的修民法,organization,organization,True
GPE,烏克蘭,human-geographic territorial entity,location*organization,organization,哭夭我覺得<烏克蘭>那種我應該沒辦法,organization,organization,True
ORG,台大,university,organization*location*human,organization,據指出，基金會跟<台大>洽談時，台大提出幾項擔憂，包括學院的經費和人事都完全獨立於,organization,organization,True
GPE,烏克蘭,human-geographic territorial entity,location*organization,organization,菲律賓禁止16個受非洲豬瘟影響國家的豬肉製品入口，包括俄羅斯、<烏克蘭>、捷克、摩爾,organization,organization,True
WORK_OF_ART,金曲獎,award,physical*event*human,event,華語歌壇唯一推崇梁靜茹，雖然今年六度入圍<金曲獎>一樣是死亡之組,event,event,True
GPE,瑞典,human-geographic territorial entity,location*organization,X,2018年中國遊客還在瑞典發生了震驚世界的「碰瓷事件」，中國遊客曾先生一家，在<瑞典>,X,location,False
ORG,華為,business,producer*product*location,X,整天華為<華為>你在華為上班喔還是你一定要美國用華為啊,dot,?,False
GPE,桃園,human-geographic territorial entity,location*organization,location,在<桃園>只要是罷民進黨的爭議人物我一定以行動支援，教,location,location,True
